"","experiment","condition","random_id","exp_phase","trial_order","meaning","noun","case","marker","question","responses","whichPressed","isKa"
"245","Experiment 1","Alternating","23n11jc7fopu","production",117,"tractor","clidam","plural","is_null",NA,NA,"ka",1
"246","Experiment 1","Alternating","23n11jc7fopu","production",118,"truck","geed","plural","is_null",NA,NA,"ka",1
"247","Experiment 1","Alternating","23n11jc7fopu","production",119,"wheelbarrow","mawg","plural","is_null",NA,NA,"ka",1
"248","Experiment 1","Alternating","23n11jc7fopu","production",120,"sheep","daffin","plural","is_null",NA,NA,"ka",1
"249","Experiment 1","Alternating","23n11jc7fopu","production",121,"cow","spad","plural","is_null",NA,NA,"ka",1
"250","Experiment 1","Alternating","23n11jc7fopu","production",122,"sheep","daffin","plural","is_null",NA,NA,"ka",1
"251","Experiment 1","Alternating","23n11jc7fopu","production",123,"truck","geed","plural","is_null",NA,NA,"ka",1
"252","Experiment 1","Alternating","23n11jc7fopu","production",124,"pig","flugat","plural","is_null",NA,NA,"ka",1
"253","Experiment 1","Alternating","23n11jc7fopu","production",125,"tractor","clidam","plural","is_null",NA,NA,"ka",1
"254","Experiment 1","Alternating","23n11jc7fopu","production",126,"wheelbarrow","mawg","plural","is_null",NA,NA,"ka",1
"255","Experiment 1","Alternating","23n11jc7fopu","questionnaire",127,NA,NA,NA,"is_null",1,"{""Q0"":""I had to guess for every single one. I was focused on the second word of each phrase to identify the object. I couldn't work out why the same image used both 'ka' and 'po'.""}",NA,NA
"256","Experiment 1","Alternating","23n11jc7fopu","questionnaire",128,NA,NA,NA,"is_null",2,"{""Q0"":""No.""}",NA,NA
"257","Experiment 1","Alternating","2l4nrtelcgcm","exposure",1,"sheep","mawg","plural","po",NA,NA,"po",0
"258","Experiment 1","Alternating","2l4nrtelcgcm","exposure",2,"wheelbarrow","daffin","plural","ka",NA,NA,"ka",1
"259","Experiment 1","Alternating","2l4nrtelcgcm","exposure",3,"tractor","clidam","plural","ka",NA,NA,"ka",1
"260","Experiment 1","Alternating","2l4nrtelcgcm","exposure",4,"truck","spad","singular","is_null",NA,NA,"is_null",0
"261","Experiment 1","Alternating","2l4nrtelcgcm","exposure",5,"pig","flugat","plural","ka",NA,NA,"ka",1
"262","Experiment 1","Alternating","2l4nrtelcgcm","exposure",6,"tractor","clidam","plural","po",NA,NA,"po",0
"263","Experiment 1","Alternating","2l4nrtelcgcm","exposure",7,"sheep","mawg","singular","is_null",NA,NA,"is_null",0
"264","Experiment 1","Alternating","2l4nrtelcgcm","exposure",8,"truck","spad","plural","ka",NA,NA,"ka",1
"265","Experiment 1","Alternating","2l4nrtelcgcm","exposure",9,"wheelbarrow","daffin","plural","po",NA,NA,"po",0
"266","Experiment 1","Alternating","2l4nrtelcgcm","exposure",10,"pig","flugat","singular","is_null",NA,NA,"is_null",0
"267","Experiment 1","Alternating","2l4nrtelcgcm","exposure",11,"pig","flugat","plural","ka",NA,NA,"ka",1
"268","Experiment 1","Alternating","2l4nrtelcgcm","exposure",12,"cow","geed","plural","ka",NA,NA,"ka",1
"269","Experiment 1","Alternating","2l4nrtelcgcm","exposure",13,"pig","flugat","plural","ka",NA,NA,"ka",1
"270","Experiment 1","Alternating","2l4nrtelcgcm","exposure",14,"sheep","mawg","plural","po",NA,NA,"po",0
"271","Experiment 1","Alternating","2l4nrtelcgcm","exposure",15,"truck","spad","plural","po",NA,NA,"ka",1
"272","Experiment 1","Alternating","2l4nrtelcgcm","exposure",16,"wheelbarrow","daffin","plural","ka",NA,NA,"ka",1
"273","Experiment 1","Alternating","2l4nrtelcgcm","exposure",17,"truck","spad","plural","po",NA,NA,"po",0
"274","Experiment 1","Alternating","2l4nrtelcgcm","exposure",18,"pig","flugat","singular","is_null",NA,NA,"is_null",0
"275","Experiment 1","Alternating","2l4nrtelcgcm","exposure",19,"truck","spad","plural","ka",NA,NA,"ka",1
"276","Experiment 1","Alternating","2l4nrtelcgcm","exposure",20,"pig","flugat","plural","po",NA,NA,"po",0
"277","Experiment 1","Alternating","2l4nrtelcgcm","exposure",21,"tractor","clidam","singular","is_null",NA,NA,"is_null",0
"278","Experiment 1","Alternating","2l4nrtelcgcm","exposure",22,"truck","spad","singular","is_null",NA,NA,"is_null",0
"279","Experiment 1","Alternating","2l4nrtelcgcm","exposure",23,"pig","flugat","plural","po",NA,NA,"po",0
"280","Experiment 1","Alternating","2l4nrtelcgcm","exposure",24,"wheelbarrow","daffin","plural","po",NA,NA,"po",0
"281","Experiment 1","Alternating","2l4nrtelcgcm","exposure",25,"sheep","mawg","plural","ka",NA,NA,"ka",1
"282","Experiment 1","Alternating","2l4nrtelcgcm","exposure",26,"cow","geed","plural","ka",NA,NA,"ka",1
"283","Experiment 1","Alternating","2l4nrtelcgcm","exposure",27,"sheep","mawg","plural","ka",NA,NA,"ka",1
"284","Experiment 1","Alternating","2l4nrtelcgcm","exposure",28,"tractor","clidam","plural","po",NA,NA,"po",0
"285","Experiment 1","Alternating","2l4nrtelcgcm","exposure",29,"cow","geed","plural","ka",NA,NA,"ka",1
"286","Experiment 1","Alternating","2l4nrtelcgcm","exposure",30,"pig","flugat","plural","ka",NA,NA,"ka",1
"287","Experiment 1","Alternating","2l4nrtelcgcm","exposure",31,"pig","flugat","plural","ka",NA,NA,"ka",1
"288","Experiment 1","Alternating","2l4nrtelcgcm","exposure",32,"wheelbarrow","daffin","plural","ka",NA,NA,"ka",1
"289","Experiment 1","Alternating","2l4nrtelcgcm","exposure",33,"sheep","mawg","singular","is_null",NA,NA,"is_null",0
"290","Experiment 1","Alternating","2l4nrtelcgcm","exposure",34,"cow","geed","plural","ka",NA,NA,"ka",1
"291","Experiment 1","Alternating","2l4nrtelcgcm","exposure",35,"wheelbarrow","daffin","singular","is_null",NA,NA,"is_null",0
"292","Experiment 1","Alternating","2l4nrtelcgcm","exposure",36,"cow","geed","singular","is_null",NA,NA,"is_null",0
"293","Experiment 1","Alternating","2l4nrtelcgcm","exposure",37,"cow","geed","singular","is_null",NA,NA,"is_null",0
"294","Experiment 1","Alternating","2l4nrtelcgcm","exposure",38,"tractor","clidam","plural","ka",NA,NA,"ka",1
"295","Experiment 1","Alternating","2l4nrtelcgcm","exposure",39,"sheep","mawg","plural","ka",NA,NA,"ka",1
"296","Experiment 1","Alternating","2l4nrtelcgcm","exposure",40,"wheelbarrow","daffin","plural","po",NA,NA,"po",0
"297","Experiment 1","Alternating","2l4nrtelcgcm","exposure",41,"tractor","clidam","singular","is_null",NA,NA,"is_null",0
"298","Experiment 1","Alternating","2l4nrtelcgcm","exposure",42,"truck","spad","plural","ka",NA,NA,"ka",1
"299","Experiment 1","Alternating","2l4nrtelcgcm","exposure",43,"pig","flugat","singular","is_null",NA,NA,"is_null",0
"300","Experiment 1","Alternating","2l4nrtelcgcm","exposure",44,"wheelbarrow","daffin","plural","ka",NA,NA,"ka",1
"301","Experiment 1","Alternating","2l4nrtelcgcm","exposure",45,"sheep","mawg","plural","ka",NA,NA,"ka",1
"302","Experiment 1","Alternating","2l4nrtelcgcm","exposure",46,"sheep","mawg","plural","ka",NA,NA,"ka",1
"303","Experiment 1","Alternating","2l4nrtelcgcm","exposure",47,"tractor","clidam","plural","ka",NA,NA,"ka",1
"304","Experiment 1","Alternating","2l4nrtelcgcm","exposure",48,"truck","spad","plural","po",NA,NA,"po",0
"305","Experiment 1","Alternating","2l4nrtelcgcm","exposure",49,"pig","flugat","plural","ka",NA,NA,"ka",1
"306","Experiment 1","Alternating","2l4nrtelcgcm","exposure",50,"wheelbarrow","daffin","plural","ka",NA,NA,"ka",1
"307","Experiment 1","Alternating","2l4nrtelcgcm","exposure",51,"cow","geed","plural","ka",NA,NA,"ka",1
"308","Experiment 1","Alternating","2l4nrtelcgcm","exposure",52,"pig","flugat","plural","po",NA,NA,"po",0
"309","Experiment 1","Alternating","2l4nrtelcgcm","exposure",53,"truck","spad","plural","ka",NA,NA,"ka",1
"310","Experiment 1","Alternating","2l4nrtelcgcm","exposure",54,"wheelbarrow","daffin","singular","is_null",NA,NA,"is_null",0
"311","Experiment 1","Alternating","2l4nrtelcgcm","exposure",55,"tractor","clidam","plural","ka",NA,NA,"ka",1
"312","Experiment 1","Alternating","2l4nrtelcgcm","exposure",56,"tractor","clidam","plural","ka",NA,NA,"ka",1
"313","Experiment 1","Alternating","2l4nrtelcgcm","exposure",57,"sheep","mawg","singular","is_null",NA,NA,"is_null",0
"314","Experiment 1","Alternating","2l4nrtelcgcm","exposure",58,"wheelbarrow","daffin","plural","ka",NA,NA,"ka",1
"315","Experiment 1","Alternating","2l4nrtelcgcm","exposure",59,"cow","geed","plural","po",NA,NA,"po",0
"316","Experiment 1","Alternating","2l4nrtelcgcm","exposure",60,"truck","spad","plural","ka",NA,NA,"ka",1
"317","Experiment 1","Alternating","2l4nrtelcgcm","exposure",61,"cow","geed","plural","po",NA,NA,"po",0
"318","Experiment 1","Alternating","2l4nrtelcgcm","exposure",62,"cow","geed","plural","po",NA,NA,"po",0
"319","Experiment 1","Alternating","2l4nrtelcgcm","exposure",63,"wheelbarrow","daffin","singular","is_null",NA,NA,"is_null",0
"320","Experiment 1","Alternating","2l4nrtelcgcm","exposure",64,"sheep","mawg","plural","po",NA,NA,"po",0
"321","Experiment 1","Alternating","2l4nrtelcgcm","exposure",65,"cow","geed","plural","ka",NA,NA,"ka",1
"322","Experiment 1","Alternating","2l4nrtelcgcm","exposure",66,"sheep","mawg","plural","ka",NA,NA,"ka",1
"323","Experiment 1","Alternating","2l4nrtelcgcm","exposure",67,"cow","geed","singular","is_null",NA,NA,"is_null",0
"324","Experiment 1","Alternating","2l4nrtelcgcm","exposure",68,"truck","spad","plural","ka",NA,NA,"ka",1
"325","Experiment 1","Alternating","2l4nrtelcgcm","exposure",69,"truck","spad","singular","is_null",NA,NA,"is_null",0
"326","Experiment 1","Alternating","2l4nrtelcgcm","exposure",70,"tractor","clidam","plural","ka",NA,NA,"ka",1
"327","Experiment 1","Alternating","2l4nrtelcgcm","exposure",71,"tractor","clidam","plural","po",NA,NA,"po",0
"328","Experiment 1","Alternating","2l4nrtelcgcm","exposure",72,"tractor","clidam","singular","is_null",NA,NA,"is_null",0
"329","Experiment 1","Alternating","2l4nrtelcgcm","production",73,"pig","flugat","plural","is_null",NA,NA,"ka",1
"330","Experiment 1","Alternating","2l4nrtelcgcm","production",74,"pig","flugat","plural","is_null",NA,NA,"ka",1
"331","Experiment 1","Alternating","2l4nrtelcgcm","production",75,"cow","geed","plural","is_null",NA,NA,"ka",1
"332","Experiment 1","Alternating","2l4nrtelcgcm","production",76,"tractor","clidam","plural","is_null",NA,NA,"ka",1
"333","Experiment 1","Alternating","2l4nrtelcgcm","production",77,"cow","geed","plural","is_null",NA,NA,"po",0
"334","Experiment 1","Alternating","2l4nrtelcgcm","production",78,"sheep","mawg","plural","is_null",NA,NA,"ka",1
"335","Experiment 1","Alternating","2l4nrtelcgcm","production",79,"tractor","clidam","plural","is_null",NA,NA,"ka",1
"336","Experiment 1","Alternating","2l4nrtelcgcm","production",80,"wheelbarrow","daffin","plural","is_null",NA,NA,"ka",1
"337","Experiment 1","Alternating","2l4nrtelcgcm","production",81,"cow","geed","plural","is_null",NA,NA,"ka",1
"338","Experiment 1","Alternating","2l4nrtelcgcm","production",82,"truck","spad","plural","is_null",NA,NA,"ka",1
"339","Experiment 1","Alternating","2l4nrtelcgcm","production",83,"truck","spad","plural","is_null",NA,NA,"ka",1
"340","Experiment 1","Alternating","2l4nrtelcgcm","production",84,"truck","spad","plural","is_null",NA,NA,"ka",1
"341","Experiment 1","Alternating","2l4nrtelcgcm","production",85,"tractor","clidam","plural","is_null",NA,NA,"ka",1
"342","Experiment 1","Alternating","2l4nrtelcgcm","production",86,"sheep","mawg","plural","is_null",NA,NA,"po",0
"343","Experiment 1","Alternating","2l4nrtelcgcm","production",87,"wheelbarrow","daffin","plural","is_null",NA,NA,"ka",1
"344","Experiment 1","Alternating","2l4nrtelcgcm","production",88,"wheelbarrow","daffin","plural","is_null",NA,NA,"ka",1
"345","Experiment 1","Alternating","2l4nrtelcgcm","production",89,"pig","flugat","plural","is_null",NA,NA,"ka",1
"346","Experiment 1","Alternating","2l4nrtelcgcm","production",90,"sheep","mawg","plural","is_null",NA,NA,"po",0
"347","Experiment 1","Alternating","2l4nrtelcgcm","production",91,"wheelbarrow","daffin","plural","is_null",NA,NA,"ka",1
"348","Experiment 1","Alternating","2l4nrtelcgcm","production",92,"sheep","mawg","plural","is_null",NA,NA,"po",0
"349","Experiment 1","Alternating","2l4nrtelcgcm","production",93,"cow","geed","plural","is_null",NA,NA,"ka",1
"350","Experiment 1","Alternating","2l4nrtelcgcm","production",94,"wheelbarrow","daffin","plural","is_null",NA,NA,"ka",1
"351","Experiment 1","Alternating","2l4nrtelcgcm","production",95,"truck","spad","plural","is_null",NA,NA,"ka",1
"352","Experiment 1","Alternating","2l4nrtelcgcm","production",96,"tractor","clidam","plural","is_null",NA,NA,"ka",1
"353","Experiment 1","Alternating","2l4nrtelcgcm","production",97,"tractor","clidam","plural","is_null",NA,NA,"ka",1
"354","Experiment 1","Alternating","2l4nrtelcgcm","production",98,"pig","flugat","plural","is_null",NA,NA,"ka",1
"355","Experiment 1","Alternating","2l4nrtelcgcm","production",99,"pig","flugat","plural","is_null",NA,NA,"ka",1
"356","Experiment 1","Alternating","2l4nrtelcgcm","production",100,"pig","flugat","plural","is_null",NA,NA,"po",0
"357","Experiment 1","Alternating","2l4nrtelcgcm","production",101,"sheep","mawg","plural","is_null",NA,NA,"po",0
"358","Experiment 1","Alternating","2l4nrtelcgcm","production",102,"truck","spad","plural","is_null",NA,NA,"ka",1
"359","Experiment 1","Alternating","2l4nrtelcgcm","production",103,"tractor","clidam","plural","is_null",NA,NA,"ka",1
"360","Experiment 1","Alternating","2l4nrtelcgcm","production",104,"sheep","mawg","plural","is_null",NA,NA,"po",0
"361","Experiment 1","Alternating","2l4nrtelcgcm","production",105,"truck","spad","plural","is_null",NA,NA,"ka",1
"362","Experiment 1","Alternating","2l4nrtelcgcm","production",106,"cow","geed","plural","is_null",NA,NA,"ka",1
"363","Experiment 1","Alternating","2l4nrtelcgcm","production",107,"wheelbarrow","daffin","plural","is_null",NA,NA,"ka",1
"364","Experiment 1","Alternating","2l4nrtelcgcm","production",108,"cow","geed","plural","is_null",NA,NA,"ka",1
"365","Experiment 1","Alternating","2l4nrtelcgcm","production",109,"wheelbarrow","daffin","plural","is_null",NA,NA,"ka",1
"366","Experiment 1","Alternating","2l4nrtelcgcm","production",110,"pig","flugat","plural","is_null",NA,NA,"po",0
"367","Experiment 1","Alternating","2l4nrtelcgcm","production",111,"sheep","mawg","plural","is_null",NA,NA,"po",0
"368","Experiment 1","Alternating","2l4nrtelcgcm","production",112,"cow","geed","plural","is_null",NA,NA,"ka",1
"369","Experiment 1","Alternating","2l4nrtelcgcm","production",113,"tractor","clidam","plural","is_null",NA,NA,"ka",1
"370","Experiment 1","Alternating","2l4nrtelcgcm","production",114,"wheelbarrow","daffin","plural","is_null",NA,NA,"ka",1
"371","Experiment 1","Alternating","2l4nrtelcgcm","production",115,"sheep","mawg","plural","is_null",NA,NA,"po",0
"372","Experiment 1","Alternating","2l4nrtelcgcm","production",116,"cow","geed","plural","is_null",NA,NA,"ka",1
"373","Experiment 1","Alternating","2l4nrtelcgcm","production",117,"cow","geed","plural","is_null",NA,NA,"ka",1
"374","Experiment 1","Alternating","2l4nrtelcgcm","production",118,"wheelbarrow","daffin","plural","is_null",NA,NA,"ka",1
"375","Experiment 1","Alternating","2l4nrtelcgcm","production",119,"tractor","clidam","plural","is_null",NA,NA,"ka",1
"376","Experiment 1","Alternating","2l4nrtelcgcm","production",120,"truck","spad","plural","is_null",NA,NA,"ka",1
"377","Experiment 1","Alternating","2l4nrtelcgcm","production",121,"sheep","mawg","plural","is_null",NA,NA,"po",0
"378","Experiment 1","Alternating","2l4nrtelcgcm","production",122,"tractor","clidam","plural","is_null",NA,NA,"ka",1
"379","Experiment 1","Alternating","2l4nrtelcgcm","production",123,"truck","spad","plural","is_null",NA,NA,"ka",1
"380","Experiment 1","Alternating","2l4nrtelcgcm","production",124,"pig","flugat","plural","is_null",NA,NA,"po",0
"381","Experiment 1","Alternating","2l4nrtelcgcm","production",125,"pig","flugat","plural","is_null",NA,NA,"po",0
"382","Experiment 1","Alternating","2l4nrtelcgcm","production",126,"truck","spad","plural","is_null",NA,NA,"ka",1
"383","Experiment 1","Alternating","2l4nrtelcgcm","questionnaire",127,NA,NA,NA,"is_null",1,"{""Q0"":""I tried to remember what I had heard and seen in part 1""}",NA,NA
"384","Experiment 1","Alternating","2l4nrtelcgcm","questionnaire",128,NA,NA,NA,"is_null",2,"{""Q0"":""I think the words Ka and po were colours""}",NA,NA
"385","Experiment 1","Alternating","34qluvflvydv","exposure",1,"tractor","spad","plural","po",NA,NA,"po",0
"386","Experiment 1","Alternating","34qluvflvydv","exposure",2,"pig","clidam","plural","ka",NA,NA,"ka",1
"387","Experiment 1","Alternating","34qluvflvydv","exposure",3,"sheep","flugat","singular","is_null",NA,NA,"is_null",0
"388","Experiment 1","Alternating","34qluvflvydv","exposure",4,"wheelbarrow","geed","plural","ka",NA,NA,"ka",1
"389","Experiment 1","Alternating","34qluvflvydv","exposure",5,"sheep","flugat","plural","po",NA,NA,"po",0
"390","Experiment 1","Alternating","34qluvflvydv","exposure",6,"pig","clidam","plural","po",NA,NA,"po",0
"391","Experiment 1","Alternating","34qluvflvydv","exposure",7,"pig","clidam","plural","ka",NA,NA,"ka",1
"392","Experiment 1","Alternating","34qluvflvydv","exposure",8,"truck","mawg","plural","ka",NA,NA,"ka",1
"393","Experiment 1","Alternating","34qluvflvydv","exposure",9,"pig","clidam","plural","ka",NA,NA,"ka",1
"394","Experiment 1","Alternating","34qluvflvydv","exposure",10,"tractor","spad","plural","ka",NA,NA,"ka",1
"395","Experiment 1","Alternating","34qluvflvydv","exposure",11,"cow","daffin","plural","ka",NA,NA,"ka",1
"396","Experiment 1","Alternating","34qluvflvydv","exposure",12,"sheep","flugat","plural","ka",NA,NA,"ka",1
"397","Experiment 1","Alternating","34qluvflvydv","exposure",13,"wheelbarrow","geed","plural","po",NA,NA,"po",0
